"age","cashflow_0","cashflow_1"
46.9397993311037,0.517954969077842,0.655444724294839
47.0234113712375,0.517281668339131,0.654574074092785
47.1070234113712,0.516611679305366,0.653707549256504
47.190635451505,0.51594494082697,0.652845070884961
47.2742474916388,0.515281392046258,0.651986560497936
47.3578595317726,0.514620972401928,0.651131940027584
47.4414715719064,0.513963621583919,0.650281131772626
47.5250836120401,0.51330927964263,0.649434058465175
47.6086956521739,0.512657886928847,0.648590643224505
47.6923076923077,0.5120093840882,0.647750809548765
47.7759197324415,0.51136371205559,0.646914481306718
47.8595317725753,0.510720812049592,0.64608158272954
47.943143812709,0.510080625566837,0.645252038402646
48.0267558528428,0.50944309437638,0.644425773257572
48.1103678929766,0.508808160514057,0.643602712563898
48.1939799331104,0.508175766276814,0.642782781921209
48.2775919732441,0.507545854217048,0.64196590725111
48.3612040133779,0.506918367136959,0.641152014789303
48.4448160535117,0.50629324796973,0.64034103099808
48.5284280936455,0.505670440001492,0.63953288271858
48.6120401337793,0.50504988675096,0.638727497082363
48.695652173913,0.504431531963786,0.637924801503682
48.7792642140468,0.503815319606911,0.637124723671789
48.8628762541806,0.503201193862918,0.636327191543297
48.9464882943144,0.502589099124394,0.635532133334587
49.0301003344482,0.501978979988291,0.634739477514253
49.1137123745819,0.501370781250294,0.633949152795602
49.1973244147157,0.500764447899192,0.633161088129193
49.2809364548495,0.50015992511126,0.632375212695422
49.3645484949833,0.499557158244654,0.631591455879223
49.4481605351171,0.49895609268121,0.630809747138024
49.5317725752508,0.498356674127718,0.630030016233983
49.6153846153846,0.497758848455781,0.629252193136527
49.6989966555184,0.497162561696246,0.628476208014801
49.7826086956522,0.496567760033655,0.627701991230186
49.866220735786,0.49597438980069,0.626929473328862
49.9498327759197,0.49538239747262,0.626158585034433
50.0334448160535,0.494791729661763,0.625389257240596
50.1170568561873,0.494202333111932,0.624621421003869
50.2006688963211,0.493614154692905,0.623855007536357
50.2842809364548,0.493027141394883,0.62308994819859
50.3678929765886,0.492441240307261,0.622326174492388
50.4515050167224,0.491856398411008,0.621563617919049
50.5351170568562,0.491272562969434,0.620802210243037
50.61872909699,0.490689681349621,0.62004188334875
50.7023411371237,0.490107701016599,0.619282569233578
50.7859531772575,0.48952656952753,0.618524200001013
50.8695652173913,0.488946234525894,0.617766707853776
50.9531772575251,0.488366643735686,0.617010025087
51.0367892976589,0.487787744955606,0.616254084081428
51.1204013377926,0.487209486053253,0.615498817296652
51.2040133779264,0.486631814959315,0.614744157264381
51.2876254180602,0.486054679661767,0.61399003658174
51.371237458194,0.485478028200069,0.613236387904609
51.4548494983278,0.484901808429255,0.612483143774655
51.5384615384615,0.484325968476394,0.611730236946763
51.6220735785953,0.483750456502143,0.610977600214407
51.7056856187291,0.48317522069493,0.610225166403096
51.7892976588629,0.482600209265112,0.609472868363831
51.8729096989967,0.482025370439111,0.608720638966585
51.9565217391304,0.481450652453533,0.607968411093794
52.0401337792642,0.480876003549258,0.607216117633862
52.123745819398,0.480301371965501,0.606463691474676
52.2073578595318,0.479726705933831,0.605711065497125
52.2909698996656,0.479151953672193,0.604958172568639
52.3745819397993,0.478577063378896,0.604204945536757
52.4581939799331,0.478001982958832,0.603451317027833
52.5418060200669,0.477426660555041,0.602697219831784
52.6254180602007,0.47685104427217,0.601942586698965
52.7090301003344,0.47627508217032,0.601187350333749
52.7926421404682,0.47569872225885,0.600431443388114
52.876254180602,0.475121912490134,0.599674798455214
52.9598662207358,0.474544600753256,0.598917348062958
53.0434782608696,0.473966734867655,0.598159024667567
53.1270903010033,0.473388262576716,0.597399760647139
53.2107023411371,0.472809131541249,0.596639488295157
53.2943143812709,0.472229289332981,0.595878139814046
53.3779264214047,0.47164868342801,0.595115647308733
53.4615384615385,0.471067260831891,0.594351942510547
53.5451505016722,0.470484968812257,0.593586957311896
53.628762541806,0.46990175452034,0.592820623487753
53.7123745819398,0.469317564984154,0.592052872689165
53.7959866220736,0.468732347101601,0.591283636436736
53.8795986622074,0.468146047633501,0.590512846114087
53.9632107023411,0.467558613196531,0.589740432961303
54.0468227424749,0.466969990256093,0.588966328068349
54.1304347826087,0.466380125119097,0.588190462368466
54.2140468227425,0.465788963926589,0.5874127666315
54.2976588628763,0.465196452646388,0.58663317145727
54.38127090301,0.464602537065687,0.585851607268949
54.4648829431438,0.464007162103019,0.58506800380554
54.5484949832776,0.463410273166555,0.584282291120287
54.6321070234114,0.46281181545986,0.583494399068873
54.7157190635452,0.462211733974159,0.582704257302723
54.7993311036789,0.461609973480514,0.581911795262283
54.8829431438127,0.461006478521896,0.581116942170273
54.9665551839465,0.460401193405174,0.580319627024909
55.0501672240803,0.459794062192998,0.579519778593108
55.133779264214,0.459185028695599,0.57871732540367
55.2173913043478,0.458574036462425,0.577912195740389
55.3010033444816,0.457961028773785,0.577104317635216
55.3846153846154,0.457345948632481,0.576293618861462
55.4682274247492,0.456728737791805,0.575480026214511
55.5518394648829,0.456109338681014,0.574663466934807
55.6354515050167,0.455487693424615,0.573843867982484
55.7190635451505,0.454863743833726,0.57302115603058
55.8026755852843,0.454237431397357,0.57219525745824
55.8862876254181,0.453608697273619,0.571366098343916
55.9698996655518,0.452977482280872,0.570533604458589
56.0535117056856,0.452343726888807,0.569697701258983
56.1371237458194,0.451707371209478,0.568858313880817
56.2207357859532,0.45106835498822,0.568015367132024
56.304347826087,0.450426617594647,0.567168785486087
56.3879598662207,0.449782098013692,0.566318493075469
56.4715719063545,0.449134733399642,0.56546441261818
56.5551839464883,0.448484461952524,0.564606467553267
56.6387959866221,0.447831221458523,0.563744580957748
56.7224080267559,0.447174949281117,0.562878675540369
56.8060200668896,0.446515582352207,0.562008673635438
56.8896321070234,0.445853057163293,0.561134497196747
56.9732441471572,0.44518730975668,0.560256067791604
57.056856187291,0.444518275716754,0.559373306594974
57.1404682274247,0.443845890161329,0.55848613438376
57.2240802675585,0.443170087733026,0.557594471531182
57.3076923076923,0.442490802590893,0.556698238001402
57.3913043478261,0.441807968402223,0.555797353344389
57.4749163879599,0.441121516290135,0.554891735167553
57.5585284280936,0.440431378933822,0.553981302191806
57.6421404682274,0.439737488494413,0.553065972707627
57.7257525083612,0.439039776607723,0.552145664570943
57.809364548495,0.438338174377212,0.551220295199266
57.8929765886288,0.43763261236721,0.550289781568108
57.9765886287625,0.43692302059642,0.549354040207697
58.0602006688963,0.436209328531736,0.548412987200028
58.1438127090301,0.435491465082406,0.547466538176261
58.2274247491639,0.434769358594489,0.54651460831444
58.3110367892977,0.434042936845895,0.545557112337742
58.3946488294314,0.43331212704193,0.54459396451321
58.4782608695652,0.43257685338599,0.543625076837847
58.561872909699,0.431837041955418,0.542650362685455
58.6454849498328,0.431092618241608,0.541669734970552
58.7290969899666,0.43034350714788,0.54068310614926
58.8127090301003,0.429589632987942,0.539690388220767
58.8963210702341,0.428830919485,0.538691492729376
58.9799331103679,0.428067289771556,0.537686330767191
59.0635451505017,0.427298666389933,0.536674812977462
59.1471571906355,0.426524971293576,0.535656849558638
59.2307692307692,0.425746125849011,0.534632350269043
59.314381270903,0.424962050838955,0.533601224432522
59.3979933110368,0.424172666466481,0.532563380945026
59.4816053511706,0.423377889784901,0.531518726351389
59.5652173913043,0.422577639893418,0.530467168743775
59.6488294314381,0.421771835326846,0.529408615809058
59.7324414715719,0.420960394063971,0.52834297483909
59.8160535117057,0.420143233537021,0.527270152741943
59.8996655518395,0.419320270642306,0.526190056054162
59.9832775919732,0.418491421752061,0.525102590954087
60.066889632107,0.417656602727563,0.524007663276261
60.1505016722408,0.416815728933547,0.522905178526984
60.2341137123746,0.415968715253771,0.521795041900874
60.3177257525084,0.415115476108346,0.520677158298913
60.4013377926421,0.414255925472714,0.51955143234789
60.4849498327759,0.413389974047097,0.51841776627835
60.5685618729097,0.412517535037212,0.517276064274371
60.6521739130435,0.411638521266824,0.516126230309516
60.7357859531773,0.410752845202973,0.514968168171646
60.819397993311,0.409860418982818,0.513801781489118
60.9030100334448,0.408961154442128,0.512626973758397
60.9866220735786,0.408054963145465,0.511443648373125
61.0702341137124,0.407141756418084,0.510251708654654
61.1538461538462,0.406221445379577,0.509051057884088
61.2374581939799,0.405293940979,0.507841599335613
61.3210702341137,0.404359154032258,0.506623236311735
61.4046822742475,0.403416995261593,0.505395872180265
61.4882943143813,0.4024673723845,0.504159408188982
61.5719063545151,0.401510196138547,0.502913748011123
61.6555183946488,0.400545377293531,0.501658795503012
61.7391304347826,0.399572826698233,0.500394454747325
61.8227424749164,0.398592455328969,0.499120630097908
61.9063545150502,0.397604174339931,0.497837226226147
61.9899665551839,0.396607895115305,0.496544148168887
62.0735785953177,0.395603529323159,0.495241301377896
62.1571906354515,0.394590988971056,0.49392859177083
62.2408026755853,0.393570186463038,0.492605925783465
62.3244147157191,0.392541034658847,0.491273210423807
62.4080267558528,0.391503446935077,0.489930353327884
62.4916387959866,0.39045733434759,0.488577260627981
62.5752508361204,0.389402611594771,0.487213841463051
62.6588628762542,0.388339194080709,0.485840005772839
62.742474916388,0.387266997982118,0.48445566435891
62.8260869565217,0.386185940316531,0.483060728946847
62.9096989966555,0.385095939011692,0.481655112249588
62.9933110367893,0.383996912976045,0.480238728031811
63.0769230769231,0.382888782170246,0.478811491175314
63.1605351170569,0.381771467679585,0.477373317745306
63.2441471571906,0.38064489178696,0.475924125057351
63.3277591973244,0.379508978047054,0.474463831745437
63.4113712374582,0.378363651361284,0.472992357830844
63.494983277592,0.377208834585118,0.471509622169598
63.5785953177258,0.37604445569239,0.470015547881273
63.6622073578595,0.37487044422585,0.468510059678743
63.7458193979933,0.373686731373008,0.466993083938627
63.8294314381271,0.372493250041801,0.465464548771844
63.9130434782609,0.371289934935954,0.463924384094143
63.9966555183946,0.370076722629883,0.462372521696514
64.0802675585284,0.368853551642975,0.460808895315352
64.1638795986622,0.367620362513103,0.459233440702256
64.247491638796,0.366377097869156,0.457646095693297
64.3311036789298,0.365123702502791,0.456046800277925
64.4147157190635,0.363860123438951,0.454435496667135
64.4983277591973,0.362586306731511,0.452812126882183
64.5819397993311,0.361302204261454,0.451176637916973
64.6655518394649,0.360007770339771,0.449528979181544
64.7491638795987,0.358702961771392,0.447869102566094
64.8327759197324,0.357387737917017,0.446196962503608
64.9163879598662,0.356062060752698,0.44451251603099
65,0.354725894927054,0.442815722848577
